number,MEDIAN HOUSE VALUE,MEDIAN INCOME,HOUSE MEDIAN AGE,TOTAL ROOM,TOTAL BEDROOMS,POPULATION,HOUSEHOLDS,LATITUDE,LONGITUDE
10513,279000.0,6.8279,2.0,5261.0,763.0,1460.0,599.0,33.51,-117.7
10514,278200.0,4.538,3.0,7374.0,1444.0,3214.0,1279.0,33.52,-117.69
10515,288500.0,5.9088,5.0,6698.0,1254.0,2834.0,1139.0,33.53,-117.7
10516,340900.0,6.1007,17.0,2486.0,417.0,876.0,361.0,33.52,-117.71
10520,384200.0,8.3275,4.0,1764.0,220.0,705.0,224.0,33.55,-117.69
10521,274300.0,6.0743,3.0,1618.0,266.0,710.0,246.0,33.55,-117.69
10522,354700.0,7.933799999999998,4.0,4956.0,693.0,1802.0,625.0,33.54,-117.7
10523,262100.0,7.1736,12.0,2459.0,390.0,1054.0,391.0,33.55,-117.7
10524,298500.0,6.9343,2.0,2112.0,305.0,703.0,261.0,33.56,-117.7
10525,183300.0,4.1379,3.0,2443.0,637.0,1033.0,548.0,33.56,-117.7
10526,138500.0,3.3125,4.0,3283.0,911.0,1512.0,782.0,33.57,-117.7
10527,453800.0,10.4415,7.0,4907.0,577.0,1883.0,556.0,33.54,-117.71
10528,318300.0,7.3878,15.0,2460.0,368.0,962.0,320.0,33.54,-117.71
10529,187500.0,4.6336,2.0,2530.0,562.0,1066.0,510.0,33.58,-117.71
10530,119900.0,3.6196,9.0,1204.0,355.0,469.0,293.0,33.57,-117.7
10531,226000.0,4.045,4.0,3289.0,753.0,1285.0,651.0,33.57,-117.71
10532,144300.0,4.877,6.0,3673.0,881.0,1846.0,768.0,33.57,-117.71
10533,268500.0,6.2661,4.0,2428.0,401.0,959.0,386.0,33.51,-117.68
10534,173000.0,4.6607,4.0,1223.0,275.0,505.0,244.0,33.51,-117.69
10535,245400.0,5.5677,4.0,2351.0,445.0,834.0,397.0,33.5,-117.7
10536,397700.0,8.583,5.0,1680.0,254.0,617.0,231.0,33.49,-117.71
10537,434700.0,8.7591,4.0,7474.0,1037.0,2969.0,1007.0,33.5,-117.7
10538,336700.0,6.3579,10.0,3458.0,638.0,1156.0,470.0,33.48,-117.7
10539,340300.0,6.3088,6.0,16590.0,2696.0,6223.0,2357.0,33.48,-117.7
10540,368500.0,6.5206,14.0,3894.0,672.0,1490.0,629.0,33.47,-117.71
10541,454100.0,4.89,9.0,6564.0,1316.0,1720.0,904.0,33.46,-117.74
10542,345700.0,5.5507,17.0,2681.0,454.0,830.0,410.0,33.47,-117.71
10543,162500.0,2.8192,29.0,5650.0,1084.0,3985.0,1056.0,33.68,-117.7
10544,355100.0,8.3634,14.0,4321.0,582.0,2025.0,578.0,33.71,-117.76
10545,158300.0,3.2841,15.0,2849.0,537.0,878.0,520.0,33.71,-117.75
10546,344900.0,7.912499999999999,12.0,4025.0,574.0,2042.0,588.0,33.7,-117.76
10547,337100.0,7.3141,15.0,2102.0,295.0,1060.0,303.0,33.71,-117.77
10548,207500.0,5.5464,3.0,3636.0,749.0,1486.0,696.0,33.7,-117.77
10549,137500.0,3.7147,4.0,2446.0,622.0,1315.0,560.0,33.7,-117.77
10550,274600.0,6.1062,16.0,5805.0,852.0,2356.0,795.0,33.65,-117.69
10551,307400.0,8.6088,16.0,3774.0,456.0,1587.0,430.0,33.65,-117.71
10552,355600.0,6.1863,16.0,3388.0,492.0,1249.0,463.0,33.65,-117.7
10553,308900.0,8.111,14.0,2945.0,356.0,1293.0,335.0,33.64,-117.71
10554,220600.0,5.8399,16.0,1565.0,274.0,950.0,280.0,33.63,-117.71
10555,241800.0,4.5909,16.0,2497.0,500.0,1357.0,456.0,33.63,-117.71
10556,219700.0,3.4261,16.0,1641.0,354.0,945.0,318.0,33.63,-117.71
10557,286800.0,5.2325,16.0,4428.0,745.0,1525.0,682.0,33.63,-117.7
10558,67500.0,2.2969,16.0,1230.0,242.0,380.0,246.0,33.64,-117.72
10559,225600.0,5.0686,19.0,2957.0,492.0,1639.0,495.0,33.62,-117.7
10560,241700.0,5.5584,23.0,3038.0,473.0,1501.0,436.0,33.63,-117.7
10561,242800.0,5.8898,22.0,2520.0,387.0,1338.0,391.0,33.62,-117.71
10562,386100.0,10.4498,11.0,4508.0,618.0,1993.0,573.0,33.72,-117.76
10563,368700.0,7.9739,14.0,3011.0,388.0,1359.0,371.0,33.72,-117.76
10564,362500.0,8.7603,10.0,2464.0,347.0,1241.0,366.0,33.72,-117.75
10565,148400.0,4.3636,15.0,941.0,266.0,366.0,248.0,33.72,-117.76
10566,108300.0,3.2229,15.0,1010.0,350.0,470.0,342.0,33.71,-117.76
10567,87500.0,4.1167,18.0,328.0,68.0,391.0,60.0,33.73,-117.74
10568,350500.0,8.2953,11.0,2630.0,327.0,1256.0,352.0,33.66,-117.69
10569,225700.0,6.9501,5.0,4246.0,689.0,1933.0,722.0,33.66,-117.69
10570,309200.0,5.7797,5.0,10534.0,2035.0,4656.0,1863.0,33.67,-117.67
10571,237400.0,4.7341,4.0,10175.0,2181.0,4762.0,1929.0,33.66,-117.67
10572,239900.0,5.928,6.0,10395.0,1915.0,4783.0,1811.0,33.65,-117.68
10573,243400.0,6.5069,4.0,5687.0,970.0,2677.0,938.0,33.68,-117.64
10575,302000.0,7.561899999999999,15.0,5394.0,748.0,2383.0,706.0,33.65,-117.69
10576,326600.0,8.1926,15.0,5743.0,773.0,2380.0,773.0,33.64,-117.7
10577,273800.0,4.9079,23.0,1444.0,260.0,792.0,253.0,33.63,-117.69
10578,215800.0,5.7559,18.0,3783.0,654.0,1843.0,623.0,33.64,-117.69
10579,262000.0,6.9741,16.0,2592.0,372.0,1279.0,383.0,33.64,-117.69
10580,162500.0,2.885,9.0,5206.0,992.0,4660.0,978.0,33.71,-117.82
10581,272800.0,6.5987,24.0,3260.0,458.0,1383.0,442.0,33.72,-117.82
10582,261300.0,2.1719,17.0,1063.0,189.0,363.0,183.0,33.73,-117.81
10583,201400.0,4.821,16.0,2617.0,506.0,1317.0,511.0,33.72,-117.8
10584,302400.0,7.3769,16.0,2666.0,387.0,1227.0,347.0,33.71,-117.81
10585,276500.0,6.8634,24.0,3477.0,462.0,1593.0,484.0,33.72,-117.82
10586,187200.0,5.4248,15.0,1392.0,267.0,681.0,263.0,33.7,-117.77
10587,184100.0,3.7988,14.0,1413.0,372.0,744.0,338.0,33.69,-117.77
10588,154000.0,5.0631,15.0,500.0,113.0,261.0,116.0,33.69,-117.77
10589,55000.0,2.1406,16.0,1666.0,341.0,479.0,336.0,33.69,-117.77
10590,238900.0,5.1299,16.0,4702.0,806.0,2529.0,814.0,33.69,-117.78
10591,315600.0,6.115,19.0,2500.0,331.0,1027.0,327.0,33.68,-117.78
10592,295500.0,6.0961,16.0,3400.0,501.0,1575.0,488.0,33.69,-117.78
10593,325500.0,6.8219,16.0,2745.0,447.0,1429.0,411.0,33.69,-117.8
10594,313900.0,5.7115,16.0,1532.0,240.0,679.0,248.0,33.69,-117.79
10595,326100.0,6.8722,16.0,1998.0,308.0,818.0,299.0,33.68,-117.79
10596,306700.0,4.4391,14.0,2635.0,516.0,1150.0,499.0,33.68,-117.8
10597,251000.0,4.2083,14.0,1800.0,362.0,874.0,373.0,33.69,-117.8
10598,328000.0,7.988699999999999,15.0,2099.0,322.0,873.0,307.0,33.69,-117.8
10599,225000.0,3.631,5.0,623.0,146.0,396.0,136.0,33.68,-117.8
10600,274100.0,6.9133,8.0,2032.0,349.0,862.0,340.0,33.68,-117.8
10601,342900.0,7.758899999999999,8.0,2098.0,342.0,908.0,329.0,33.67,-117.81
10602,242500.0,4.6019,8.0,2440.0,502.0,1113.0,483.0,33.67,-117.81
10603,199600.0,5.2124,9.0,1567.0,299.0,675.0,294.0,33.67,-117.81
10604,275000.0,7.2025,9.0,2435.0,396.0,1194.0,385.0,33.67,-117.81
10605,296600.0,7.4581,9.0,3279.0,530.0,1447.0,510.0,33.67,-117.81
10606,192200.0,5.1583,8.0,1964.0,413.0,913.0,406.0,33.68,-117.81
10607,234300.0,6.0634,15.0,1834.0,330.0,841.0,309.0,33.68,-117.78
10608,236800.0,4.6793,14.0,1750.0,336.0,852.0,300.0,33.68,-117.78
10609,311500.0,7.2118,13.0,2636.0,416.0,1137.0,404.0,33.68,-117.79
10610,235600.0,4.0187,11.0,1994.0,477.0,849.0,411.0,33.68,-117.78
10611,265900.0,5.7858,9.0,1633.0,295.0,928.0,297.0,33.68,-117.79
10612,375300.0,8.734999999999998,10.0,2106.0,319.0,1002.0,332.0,33.68,-117.79
10613,240000.0,5.7759,5.0,2638.0,521.0,1179.0,480.0,33.67,-117.8
10614,302500.0,8.284,5.0,2487.0,388.0,1147.0,397.0,33.67,-117.8
10615,329100.0,6.7962,4.0,3345.0,552.0,1525.0,539.0,33.67,-117.8
10616,450000.0,2.4233,5.0,1256.0,256.0,880.0,288.0,33.69,-117.81
10618,360600.0,8.797399999999998,4.0,1346.0,213.0,603.0,219.0,33.68,-117.82
10619,333600.0,7.9187,3.0,3068.0,494.0,1357.0,486.0,33.68,-117.82
10620,290700.0,6.276,17.0,2895.0,439.0,1588.0,450.0,33.67,-117.82
10621,184500.0,4.1652,4.0,3226.0,838.0,1666.0,800.0,33.68,-117.83
10622,358000.0,6.1395,3.0,7105.0,1459.0,3068.0,1241.0,33.68,-117.82
10623,160200.0,4.5094,12.0,4329.0,1068.0,1913.0,978.0,33.67,-117.77
10624,278700.0,6.5743,10.0,2815.0,431.0,1181.0,398.0,33.72,-117.77
10625,304700.0,7.8139,9.0,2153.0,316.0,954.0,324.0,33.72,-117.77
10626,379800.0,8.1111,13.0,1939.0,247.0,928.0,244.0,33.71,-117.77
10627,375700.0,7.5847,5.0,4050.0,584.0,1986.0,598.0,33.71,-117.77
10628,227800.0,5.5631,4.0,1646.0,321.0,859.0,300.0,33.71,-117.77
10629,331200.0,7.3518,16.0,2207.0,291.0,1081.0,308.0,33.71,-117.78
10630,195400.0,4.6141,4.0,974.0,232.0,428.0,203.0,33.71,-117.78
10631,291300.0,7.2074,3.0,8240.0,1410.0,3318.0,1270.0,33.73,-117.79
10632,233900.0,5.409,16.0,1663.0,250.0,597.0,204.0,33.7,-117.78
10633,247100.0,6.3298,16.0,6259.0,1098.0,3785.0,1114.0,33.7,-117.79
10634,283200.0,6.2162,16.0,3114.0,463.0,1641.0,469.0,33.71,-117.79
10635,313400.0,7.1069,16.0,6339.0,862.0,3132.0,825.0,33.71,-117.79
10636,239500.0,4.4286,6.0,1593.0,371.0,832.0,379.0,33.7,-117.79
10637,194000.0,5.2923,5.0,1549.0,378.0,735.0,355.0,33.7,-117.8
10638,227700.0,5.1741,16.0,1416.0,249.0,636.0,244.0,33.7,-117.79
10639,244800.0,6.5783,15.0,1875.0,316.0,890.0,316.0,33.69,-117.79
10640,340000.0,8.7385,16.0,3067.0,396.0,1275.0,372.0,33.69,-117.79
10641,333300.0,3.3438,13.0,1161.0,289.0,630.0,296.0,33.69,-117.8
10642,433300.0,4.1304,38.0,1757.0,464.0,821.0,426.0,33.55,-117.8
10646,237500.0,3.7059,33.0,247.0,80.0,167.0,70.0,33.6,-117.77
10648,450000.0,2.2969,29.0,1421.0,462.0,520.0,339.0,33.54,-117.78
10649,452100.0,3.821,39.0,5066.0,1292.0,1915.0,1117.0,33.55,-117.79
10650,378200.0,5.0907,21.0,8711.0,1544.0,3173.0,1396.0,33.54,-117.75
10653,194400.0,4.8488,5.0,11976.0,2495.0,4327.0,2009.0,33.57,-117.73
10654,450000.0,3.875,16.0,20.0,5.0,15.0,5.0,33.67,-117.86
10655,350000.0,2.5197,15.0,1010.0,274.0,649.0,261.0,33.67,-117.82
10656,275000.0,3.7976,17.0,2634.0,641.0,1454.0,560.0,33.67,-117.83
10657,272800.0,6.5356,15.0,2355.0,438.0,747.0,450.0,33.66,-117.83
10658,291700.0,5.3423,16.0,1574.0,385.0,515.0,363.0,33.66,-117.83
10659,269000.0,6.3767,24.0,3930.0,661.0,1831.0,616.0,33.67,-117.81
10660,223400.0,4.0,16.0,2542.0,498.0,1022.0,494.0,33.66,-117.8
10661,383900.0,10.0757,16.0,1414.0,191.0,635.0,230.0,33.66,-117.81
10662,274200.0,5.8752,20.0,2851.0,490.0,1192.0,463.0,33.66,-117.81
10663,278400.0,6.4238,24.0,4227.0,641.0,1605.0,589.0,33.66,-117.82
10664,198300.0,2.4132,11.0,6840.0,1689.0,6083.0,1629.0,33.64,-117.84
10676,466400.0,6.9257,28.0,2250.0,329.0,826.0,323.0,33.54,-117.76
10677,373700.0,4.1699,47.0,3090.0,652.0,1105.0,582.0,33.54,-117.77
10678,384700.0,3.2708,46.0,1033.0,223.0,462.0,224.0,33.53,-117.77
10680,426100.0,7.9794,28.0,3085.0,499.0,1176.0,480.0,33.53,-117.76
10681,391900.0,8.461399999999998,18.0,3224.0,561.0,1310.0,580.0,33.53,-117.76
10683,445600.0,5.1837,32.0,3116.0,661.0,1105.0,543.0,33.53,-117.77
10685,161800.0,5.5137,15.0,2874.0,592.0,1382.0,586.0,33.63,-117.73
10686,231400.0,5.6877,16.0,4134.0,740.0,2103.0,745.0,33.62,-117.74
10687,182300.0,5.5342,9.0,2499.0,492.0,1111.0,542.0,33.64,-117.75
10688,110000.0,3.1679,21.0,2322.0,518.0,662.0,457.0,33.62,-117.72
10689,105800.0,2.8583,19.0,1144.0,268.0,365.0,279.0,33.62,-117.72
10690,80300.0,2.395,25.0,3004.0,718.0,891.0,626.0,33.61,-117.71
10691,162500.0,1.9,15.0,1362.0,255.0,378.0,202.0,33.63,-117.72
10692,86900.0,2.7634,19.0,5777.0,1261.0,1711.0,1225.0,33.62,-117.72
10693,186800.0,4.8611,16.0,590.0,130.0,178.0,121.0,33.61,-117.73
10694,241700.0,3.4706,16.0,1889.0,590.0,686.0,537.0,33.62,-117.74
10695,229800.0,3.7422,16.0,2753.0,576.0,857.0,546.0,33.61,-117.74
10696,180800.0,3.5625,17.0,2116.0,474.0,662.0,443.0,33.61,-117.74
10697,186500.0,3.1779,17.0,2499.0,566.0,781.0,522.0,33.61,-117.75
10698,255600.0,4.9,5.0,4944.0,1164.0,1727.0,948.0,33.6,-117.75
10699,227600.0,3.2845,16.0,2270.0,488.0,709.0,489.0,33.61,-117.75
10700,120600.0,2.6759,17.0,2612.0,582.0,832.0,564.0,33.61,-117.73
10701,322600.0,3.6484,16.0,2371.0,725.0,1738.0,686.0,33.61,-117.7
10702,74300.0,2.3774,26.0,2283.0,506.0,634.0,469.0,33.6,-117.7
10703,229800.0,3.5521,8.0,3329.0,753.0,1312.0,629.0,33.6,-117.71
10704,74800.0,2.3387,25.0,3011.0,714.0,893.0,654.0,33.6,-117.71
10705,80400.0,2.5685,26.0,2033.0,463.0,618.0,450.0,33.61,-117.72
10706,81100.0,2.49,26.0,2653.0,621.0,774.0,584.0,33.61,-117.72
10707,74100.0,2.6848,26.0,3046.0,726.0,888.0,663.0,33.61,-117.71
10708,72300.0,2.3438,26.0,2280.0,550.0,669.0,502.0,33.61,-117.71
10709,72500.0,2.7601,25.0,1949.0,459.0,602.0,428.0,33.6,-117.71
10710,80600.0,2.625,26.0,1021.0,230.0,301.0,208.0,33.6,-117.7
10711,77100.0,3.1131,25.0,1321.0,295.0,396.0,278.0,33.6,-117.7
10712,190900.0,4.1678,11.0,8039.0,1717.0,3445.0,1571.0,33.59,-117.7
10713,230400.0,4.5833,5.0,665.0,171.0,384.0,171.0,33.66,-117.84
10714,231600.0,3.7857,5.0,1688.0,430.0,857.0,402.0,33.66,-117.84
10715,225000.0,2.2262,4.0,1649.0,456.0,1030.0,411.0,33.65,-117.84
10716,296200.0,7.9217,4.0,1011.0,198.0,511.0,198.0,33.66,-117.83
10717,187500.0,3.7875,9.0,638.0,266.0,426.0,234.0,33.65,-117.83
10718,250400.0,4.1103,8.0,2149.0,426.0,950.0,399.0,33.65,-117.83
10719,387500.0,6.4967,15.0,2460.0,447.0,1049.0,398.0,33.66,-117.82
10720,410400.0,8.1093,17.0,4477.0,610.0,1798.0,612.0,33.63,-117.81
10721,362500.0,6.3822,18.0,2105.0,302.0,830.0,286.0,33.65,-117.82
10722,270800.0,4.1944,8.0,32.0,9.0,26.0,11.0,33.63,-117.8
10723,450400.0,8.8693,8.0,4447.0,713.0,1680.0,705.0,33.64,-117.8
10726,442100.0,11.0138,16.0,2404.0,349.0,868.0,329.0,33.64,-117.81
10746,345400.0,4.7024,21.0,9565.0,2289.0,3162.0,1831.0,33.63,-117.88
10747,93800.0,3.0625,24.0,1016.0,238.0,465.0,236.0,33.62,-117.89
10748,392200.0,8.557399999999998,16.0,3615.0,570.0,1209.0,559.0,33.64,-117.88
10750,350000.0,6.3017,16.0,2413.0,559.0,656.0,423.0,33.61,-117.89
10762,477300.0,5.9055,24.0,4879.0,756.0,1777.0,754.0,33.65,-117.88
10764,106300.0,3.1985,20.0,3442.0,1526.0,1427.0,977.0,33.63,-117.91
10765,450700.0,6.1426,32.0,3556.0,521.0,1381.0,537.0,33.63,-117.9
10766,455000.0,3.2125,26.0,1632.0,376.0,598.0,375.0,33.63,-117.9
10768,295400.0,3.5426,26.0,6017.0,1244.0,2673.0,1135.0,33.66,-117.88
10769,265200.0,4.1372,33.0,3595.0,785.0,1621.0,732.0,33.66,-117.89
10770,226000.0,3.6042,13.0,1642.0,423.0,841.0,368.0,33.66,-117.9
10771,245500.0,4.6808,24.0,4496.0,877.0,1928.0,855.0,33.65,-117.9
10772,253100.0,5.5422,32.0,2736.0,550.0,1279.0,534.0,33.66,-117.89
10773,441100.0,6.632,27.0,3310.0,598.0,1402.0,563.0,33.65,-117.9
10774,339800.0,3.9375,28.0,2466.0,507.0,1081.0,465.0,33.64,-117.9
10775,261800.0,5.2549,28.0,2043.0,430.0,1108.0,452.0,33.65,-117.9
10776,272300.0,4.4135,30.0,2196.0,486.0,1131.0,460.0,33.65,-117.9
10777,217900.0,2.625,24.0,885.0,321.0,590.0,254.0,33.65,-117.91
10778,284100.0,3.4125,30.0,1634.0,373.0,771.0,364.0,33.65,-117.9
10779,276800.0,2.2222,17.0,1328.0,377.0,762.0,344.0,33.65,-117.91
10780,268400.0,3.9306,37.0,1998.0,472.0,1030.0,436.0,33.64,-117.91
10781,310900.0,5.0532,36.0,2017.0,357.0,850.0,348.0,33.64,-117.9
10782,325400.0,4.8098,29.0,1652.0,310.0,832.0,326.0,33.64,-117.91
10783,326100.0,3.6406,40.0,1958.0,333.0,876.0,364.0,33.64,-117.91
10784,311100.0,2.7264,32.0,1901.0,400.0,946.0,418.0,33.63,-117.91
10785,317900.0,4.9643,34.0,2479.0,491.0,1131.0,490.0,33.63,-117.92
10786,335700.0,4.9125,30.0,2071.0,412.0,1081.0,412.0,33.63,-117.91
10787,268800.0,3.1305,25.0,2224.0,580.0,985.0,516.0,33.64,-117.92
10788,307600.0,2.8553,38.0,2222.0,542.0,1067.0,512.0,33.64,-117.91
10789,236400.0,3.5161,24.0,1562.0,441.0,696.0,347.0,33.63,-117.92
10790,407000.0,3.5388,32.0,1122.0,233.0,557.0,223.0,33.63,-117.91
10791,471300.0,5.2416,37.0,2038.0,379.0,837.0,381.0,33.62,-117.92
10793,458500.0,6.5842,35.0,1821.0,335.0,727.0,316.0,33.62,-117.92
10797,312500.0,5.3369,18.0,1538.0,425.0,425.0,288.0,33.61,-117.92
10800,439100.0,6.5928,28.0,1765.0,390.0,832.0,349.0,33.62,-117.94
10802,471400.0,5.2333,34.0,959.0,230.0,384.0,197.0,33.6,-117.96
10803,366700.0,3.8125,27.0,1806.0,465.0,791.0,358.0,33.61,-117.93
10806,222100.0,5.6637,20.0,5476.0,1073.0,2327.0,963.0,33.65,-117.94
10807,215200.0,4.4211,35.0,2133.0,413.0,1473.0,402.0,33.65,-117.93
10808,185400.0,2.7143,31.0,1291.0,356.0,1252.0,373.0,33.64,-117.93
10809,272000.0,2.6221,18.0,1867.0,426.0,871.0,399.0,33.64,-117.94
10810,192900.0,2.5301,24.0,1395.0,396.0,1478.0,404.0,33.64,-117.93
10811,188700.0,3.0708,24.0,2539.0,695.0,1623.0,611.0,33.64,-117.92
10812,225000.0,1.6389,24.0,1097.0,307.0,470.0,333.0,33.64,-117.94
10813,177800.0,2.7543,15.0,1707.0,514.0,1335.0,434.0,33.64,-117.93
10814,358800.0,5.8777,27.0,2489.0,481.0,1082.0,443.0,33.63,-117.95
10815,381500.0,6.0,27.0,891.0,183.0,513.0,171.0,33.63,-117.95
10816,226300.0,4.6161,10.0,2766.0,732.0,1332.0,646.0,33.63,-117.93
10817,271600.0,3.9917,17.0,6745.0,1547.0,2688.0,1535.0,33.63,-117.95
10818,213400.0,4.1029,19.0,1589.0,421.0,1118.0,394.0,33.65,-117.91
10819,225000.0,2.75,5.0,949.0,287.0,497.0,244.0,33.64,-117.92
10820,182500.0,3.4417,15.0,1309.0,477.0,1330.0,424.0,33.65,-117.92
10821,225000.0,3.5179,29.0,1253.0,375.0,1198.0,362.0,33.65,-117.93
10822,181300.0,2.1074,24.0,1494.0,494.0,814.0,459.0,33.65,-117.91
10823,225400.0,0.9702,28.0,1087.0,423.0,807.0,425.0,33.65,-117.92
10824,211500.0,4.1026,25.0,1679.0,470.0,1314.0,473.0,33.65,-117.92
10825,220000.0,3.184,20.0,1391.0,393.0,856.0,360.0,33.65,-117.92
10826,275000.0,2.75,27.0,1283.0,406.0,1063.0,376.0,33.65,-117.93
10827,244600.0,4.8125,28.0,3397.0,597.0,1397.0,560.0,33.68,-117.92
10828,336500.0,8.100099999999998,27.0,3512.0,472.0,1391.0,481.0,33.67,-117.93
10829,367000.0,8.183899999999998,26.0,2552.0,314.0,925.0,323.0,33.67,-117.94
10830,224100.0,5.5,16.0,2095.0,450.0,963.0,411.0,33.66,-117.94
10831,209700.0,5.2732,15.0,2016.0,443.0,1015.0,419.0,33.65,-117.94
10832,220100.0,4.2036,34.0,2141.0,425.0,1559.0,429.0,33.65,-117.93
10833,263800.0,5.01,19.0,2602.0,439.0,1156.0,424.0,33.69,-117.93
10834,261000.0,6.4441,26.0,2822.0,473.0,1258.0,469.0,33.69,-117.93
10835,245600.0,4.4732,25.0,2017.0,454.0,1024.0,428.0,33.68,-117.92
10836,264200.0,5.069,33.0,2664.0,432.0,1197.0,429.0,33.68,-117.93
10837,374200.0,7.405599999999998,26.0,4183.0,539.0,1504.0,520.0,33.68,-117.94
10838,430900.0,4.2071,14.0,6224.0,1679.0,3148.0,1589.0,33.67,-117.92
10839,414700.0,9.6062,18.0,2043.0,250.0,702.0,246.0,33.66,-117.93
10840,213000.0,3.1483,26.0,5831.0,1546.0,4738.0,1477.0,33.65,-117.93
10841,229500.0,5.2815,30.0,2704.0,426.0,1289.0,423.0,33.69,-117.91
10842,218400.0,3.512,16.0,7961.0,2276.0,5014.0,2116.0,33.67,-117.91
10843,249200.0,4.8359,25.0,7060.0,1159.0,3903.0,1139.0,33.68,-117.9
10844,266100.0,6.1601,26.0,2507.0,393.0,1333.0,392.0,33.67,-117.9
10845,260300.0,5.0853,26.0,2905.0,504.0,1452.0,491.0,33.68,-117.89
10846,275900.0,6.6833,25.0,639.0,98.0,311.0,93.0,33.67,-117.9
10847,253500.0,4.4625,32.0,3058.0,562.0,1475.0,569.0,33.67,-117.91
10848,243300.0,4.0341,26.0,5761.0,1326.0,2681.0,1116.0,33.66,-117.91
10849,180900.0,4.0417,14.0,2598.0,759.0,1584.0,703.0,33.65,-117.91
10850,193800.0,3.225,21.0,1708.0,505.0,1099.0,434.0,33.66,-117.91
10851,161000.0,3.1667,22.0,3568.0,938.0,1952.0,938.0,33.66,-117.9
10852,192600.0,6.6369,4.0,456.0,91.0,623.0,84.0,33.66,-117.9
10853,316600.0,5.422,13.0,9947.0,1675.0,4071.0,1582.0,33.69,-117.9
10854,275000.0,3.7174,4.0,2337.0,768.0,983.0,655.0,33.69,-117.87
10855,181300.0,3.3409,8.0,5278.0,1575.0,2389.0,1371.0,33.68,-117.89
10856,233100.0,5.2138,20.0,5330.0,976.0,2734.0,1000.0,33.69,-117.88
10857,152800.0,3.152,21.0,1795.0,406.0,2246.0,400.0,33.71,-117.86
10858,157500.0,3.375,36.0,191.0,42.0,208.0,37.0,33.71,-117.86
10859,155500.0,4.9148,16.0,3397.0,686.0,1924.0,621.0,33.71,-117.87
10860,262500.0,3.5326,13.0,1087.0,340.0,817.0,342.0,33.71,-117.87
10861,266400.0,4.9153,17.0,3216.0,607.0,1916.0,618.0,33.7,-117.87
10862,246000.0,5.0956,21.0,3648.0,654.0,2266.0,628.0,33.7,-117.87
10863,184900.0,4.1,27.0,1596.0,297.0,1703.0,289.0,33.71,-117.88
10864,185200.0,3.5551,30.0,1739.0,359.0,1914.0,369.0,33.71,-117.88
10865,245000.0,3.1742,20.0,1738.0,509.0,1403.0,411.0,33.71,-117.88
10866,225800.0,5.4836,18.0,2135.0,373.0,1464.0,405.0,33.7,-117.88
10867,116700.0,3.4835,17.0,5122.0,1544.0,2966.0,1339.0,33.7,-117.88
10868,240500.0,5.3254,24.0,534.0,88.0,249.0,74.0,33.7,-117.88
10869,205400.0,3.8029,16.0,1505.0,358.0,835.0,339.0,33.7,-117.88
10870,137500.0,3.6875,36.0,443.0,117.0,577.0,115.0,33.72,-117.9
10871,182100.0,4.5607,32.0,2436.0,504.0,2839.0,516.0,33.72,-117.91
10872,180700.0,4.3899,33.0,2613.0,562.0,3150.0,543.0,33.72,-117.9
10873,155200.0,3.2639,31.0,1171.0,306.0,1690.0,301.0,33.73,-117.9
10874,197800.0,4.65,25.0,4343.0,847.0,3872.0,850.0,33.72,-117.89
10875,183500.0,3.6618,23.0,2305.0,538.0,2493.0,502.0,33.72,-117.89
10876,177500.0,4.5726,32.0,1947.0,355.0,1786.0,332.0,33.73,-117.88
10877,165300.0,3.9844,38.0,1421.0,300.0,1236.0,263.0,33.72,-117.88
10878,170000.0,3.89,36.0,1910.0,352.0,1593.0,329.0,33.72,-117.88
10879,260500.0,6.1966,16.0,4208.0,630.0,2592.0,662.0,33.71,-117.9
10880,202400.0,4.7422,23.0,1422.0,260.0,1092.0,263.0,33.71,-117.89
10881,233300.0,4.5814,24.0,4365.0,804.0,2663.0,753.0,33.71,-117.89
10882,252000.0,6.2488,16.0,1917.0,317.0,1324.0,351.0,33.71,-117.9
10883,266300.0,6.2452,16.0,1591.0,225.0,926.0,239.0,33.71,-117.89
10884,305200.0,6.3427,15.0,539.0,71.0,287.0,66.0,33.71,-117.9
10885,161700.0,4.2708,15.0,3201.0,677.0,1510.0,622.0,33.7,-117.92
10886,145700.0,3.6505,16.0,3113.0,783.0,1719.0,715.0,33.71,-117.91
10887,129200.0,3.2386,13.0,1857.0,572.0,838.0,525.0,33.7,-117.89
10888,190800.0,4.6483,12.0,4695.0,1110.0,2153.0,989.0,33.7,-117.9
10889,162500.0,4.5757,15.0,2289.0,686.0,982.0,634.0,33.7,-117.9
10890,150500.0,3.5694,31.0,1115.0,268.0,1369.0,259.0,33.73,-117.86
10891,157700.0,2.3333,31.0,1194.0,297.0,1602.0,306.0,33.72,-117.86
10892,165900.0,3.5902,39.0,3167.0,669.0,2789.0,619.0,33.72,-117.87
10893,174000.0,3.8421,37.0,2216.0,497.0,2445.0,506.0,33.72,-117.87
10894,150600.0,3.413,37.0,1429.0,428.0,2089.0,399.0,33.72,-117.86
10895,159100.0,3.5511,32.0,1461.0,340.0,1909.0,346.0,33.72,-117.86
10896,115000.0,2.4539,28.0,1499.0,574.0,3328.0,595.0,33.73,-117.85
10897,175000.0,2.4211,20.0,2572.0,732.0,1534.0,669.0,33.73,-117.84
10898,121400.0,3.1353,22.0,6072.0,1802.0,4715.0,1666.0,33.74,-117.84
